Experiment Number,compress,sourceDatabasetoTargetDatabase,tables,maxStreams,binary,Experiment startTime,TotalExperimentTime,TotaltransferTime,totalPrecheckTime,TotalClearTime
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,10,False,1717907900.9892726,499.53840231895447,472.36384081840515,2.425186,5.996065855026245
2,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,10,False,1717907900.9892726,283.63413095474243,205.81431698799133,4.043514999999999,58.52856492996216
3,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,10,False,1717907900.9892726,232.33651518821716,197.309143781662,2.7683440000000004,12.865170001983643
4,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,10,False,1717907900.9892726,207.19170117378235,179.96640038490295,2.889201,10.08139443397522
5,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,10,False,1717907900.9892726,231.02658534049988,204.99304676055908,2.4899980000000004,10.541855096817017
1,GZIP,testdb_testdb,GIGANTICORDERS,10,False,1717909404.717864,519.6108753681183,489.40604996681213,3.3941870000000005,10.401344537734985
2,GZIP,testdb_testdb,GIGANTICORDERS,10,False,1717909404.717864,726.261287689209,493.0381441116333,3.3766869999999995,213.01740741729736
3,GZIP,testdb_testdb,GIGANTICORDERS,10,False,1717909404.717864,696.6631510257721,446.3732566833496,2.6797139999999997,228.55007481575012
4,GZIP,testdb_testdb,GIGANTICORDERS,10,False,1717909404.717864,644.0272390842438,469.77383041381836,4.976501,152.72796511650085
5,GZIP,testdb_testdb,GIGANTICORDERS,10,False,1717909404.717864,677.2855317592621,469.1016767024994,3.0296270000000005,188.77692890167236
1,GZIP,testdb_testdb,ORDERS2_ORDERS3_ORDERS4_ORDERS5_ORDERS6_ORDERS7_ORDERS8,10,False,1717912718.5675404,3637.447707414627,3405.3362588882446,3.1989080000000003,209.25346755981445
2,GZIP,testdb_testdb,ORDERS2_ORDERS3_ORDERS4_ORDERS5_ORDERS6_ORDERS7_ORDERS8,10,False,1717912718.5675404,3299.549088716507,3095.942734003067,2.9571949999999996,183.93052220344543
3,GZIP,testdb_testdb,ORDERS2_ORDERS3_ORDERS4_ORDERS5_ORDERS6_ORDERS7_ORDERS8,10,False,1717912718.5675404,4364.898001432419,4095.555189371109,3.575278,248.72131252288818
4,GZIP,testdb_testdb,ORDERS2_ORDERS3_ORDERS4_ORDERS5_ORDERS6_ORDERS7_ORDERS8,10,False,1717912718.5675404,4018.4892706871033,3633.5039253234863,3.043794,361.93146777153015
5,GZIP,testdb_testdb,ORDERS2_ORDERS3_ORDERS4_ORDERS5_ORDERS6_ORDERS7_ORDERS8,10,False,1717912718.5675404,3858.9151146411896,3570.246122598648,2.8406249999999997,273.59351420402527
1,GZIP,testdb_testdb,ORDERSWIDE2,10,False,1717931947.868157,1191.1759459972382,866.6494247913361,3.2128490000000003,308.3677260875702
2,GZIP,testdb_testdb,ORDERSWIDE2,10,False,1717931947.868157,279.56023502349854,252.03467416763306,4.168886,7.533586025238037
3,GZIP,testdb_testdb,ORDERSWIDE2,10,False,1717931947.868157,286.5056049823761,259.27362847328186,2.8684460000000005,8.319697380065918
4,GZIP,testdb_testdb,ORDERSWIDE2,10,False,1717931947.868157,320.203439950943,291.89795875549316,2.9901149999999994,6.58264422416687
5,GZIP,testdb_testdb,ORDERSWIDE2,10,False,1717931947.868157,305.65178513526917,245.8921136856079,3.014822,42.17330837249756
1,GZIP,testdb_testdb,GIGANTICORDERS_ORDERS2_ORDERS3_ORDERS4_ORDERS5_ORDERS6_ORDERS7_ORDERS8_ORDERSWIDE2,10,False,1717934380.9665747,10927.446824550629,10901.920428276062,2.808996,12.122169494628906
2,GZIP,testdb_testdb,GIGANTICORDERS_ORDERS2_ORDERS3_ORDERS4_ORDERS5_ORDERS6_ORDERS7_ORDERS8_ORDERSWIDE2,10,False,1717934380.9665747,7670.272344350815,7494.84906578064,3.4551030000000003,156.02759194374084
3,GZIP,testdb_testdb,GIGANTICORDERS_ORDERS2_ORDERS3_ORDERS4_ORDERS5_ORDERS6_ORDERS7_ORDERS8_ORDERSWIDE2,10,False,1717934380.9665747,6824.685944080353,6623.944808959961,3.578632,181.94279718399048
4,GZIP,testdb_testdb,GIGANTICORDERS_ORDERS2_ORDERS3_ORDERS4_ORDERS5_ORDERS6_ORDERS7_ORDERS8_ORDERSWIDE2,10,False,1717934380.9665747,9327.718941450119,9150.864671945572,3.0780130000000003,156.69667267799377
5,GZIP,testdb_testdb,GIGANTICORDERS_ORDERS2_ORDERS3_ORDERS4_ORDERS5_ORDERS6_ORDERS7_ORDERS8_ORDERSWIDE2,10,False,1717934380.9665747,10019.136706352234,9826.758402585983,5.01354,169.33225202560425
1,GZIP,testdb_testdb,GIGANTICORDERS_ORDERSWIDE2,10,False,1717979200.2287316,2878.364398241043,2430.2645823955536,2.827639,431.7923934459686
2,GZIP,testdb_testdb,GIGANTICORDERS_ORDERSWIDE2,10,False,1717979200.2287316,2583.513374567032,2442.9076085090637,3.484171,115.62981843948364
3,GZIP,testdb_testdb,GIGANTICORDERS_ORDERSWIDE2,10,False,1717979200.2287316,2659.548303127289,2157.3204922676086,3.894971,483.57488441467285
4,GZIP,testdb_testdb,GIGANTICORDERS_ORDERSWIDE2,10,False,1717979200.2287316,2345.7845146656036,2245.8798666000366,2.428141,84.64266014099121
5,GZIP,testdb_testdb,GIGANTICORDERS_ORDERSWIDE2,10,False,1717979200.2287316,2826.5219888687134,2247.7825543880463,2.467317,561.4218399524689
