Experiment Number,compress,sourceDatabasetoTargetDatabase,tables,maxStreams,binary,Experiment startTime,TotalExperimentTime,TotaltransferTime,totalPrecheckTime,TotalClearTime
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1719288482.1430116,1700.5374233722687,1639.6108930110931,88.44825900000001,1.0765619277954102
2,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1719288482.1430116,1175.8899097442627,928.4470067024231,75.891614,201.75456857681274
3,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1719288482.1430116,1168.8334603309631,934.5241982936859,93.25908299999999,189.8789825439453
4,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1719288482.1430116,1079.0814099311829,864.8709394931793,64.164234,160.35431504249573
5,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1719288482.1430116,1222.9173550605774,983.4155082702637,68.00944,194.176438331604
6,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1719288482.1430116,367.0084228515625,0,78.084462,229.62067103385925
7,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1719288482.1430116,1187.6614594459534,1156.27161693573,226.26563800000002,0.14394378662109375
1,GZIP,testdb_testdb,GIGANTICORDERS,5,True,1719296454.0739286,3360.811923265457,3074.3910496234894,80.28579400000001,227.5625855922699
2,GZIP,testdb_testdb,GIGANTICORDERS,5,True,1719296454.0739286,698.3955121040344,0,0,2.384185791015625e-07
3,GZIP,testdb_testdb,GIGANTICORDERS,5,True,1719296454.0739286,2921.9490838050842,2841.3177754879,143.64443799999998,7.525874853134155
4,GZIP,testdb_testdb,GIGANTICORDERS,5,True,1719296454.0739286,2776.7800238132477,2075.6722962856293,58.967833,639.3861339092255
5,GZIP,testdb_testdb,GIGANTICORDERS,5,True,1719296454.0739286,2588.9325411319733,2198.823713541031,66.339275,341.1003315448761
6,GZIP,testdb_testdb,GIGANTICORDERS,5,True,1719296454.0739286,2938.4060139656067,2319.566992044449,77.609546,595.7120399475098
7,GZIP,testdb_testdb,GIGANTICORDERS,5,True,1719296454.0739286,2787.1912848949432,2242.1223199367523,76.45657399999999,504.821085691452
1,GZIP,testdb_testdb,ORDERSWIDE2,5,True,1719314596.5417333,3407.45659160614,2737.72865152359,101.105917,602.4805994033813
2,GZIP,testdb_testdb,ORDERSWIDE2,5,True,1719314596.5417333,2900.281489133835,2134.911385536194,62.569717999999995,703.4702699184418
3,GZIP,testdb_testdb,ORDERSWIDE2,5,True,1719314596.5417333,2741.795048236847,2078.176409959793,60.132360000000006,616.2816212177277
4,GZIP,testdb_testdb,ORDERSWIDE2,5,True,1719314596.5417333,3116.6517243385315,2569.386223077774,81.778682,494.51511311531067
5,GZIP,testdb_testdb,ORDERSWIDE2,5,True,1719314596.5417333,3194.0813043117523,2477.71986413002,97.951158,650.2774007320404
6,GZIP,testdb_testdb,ORDERSWIDE2,5,True,1719314596.5417333,3721.2536997795105,2792.0582869052887,69.990058,867.7989389896393
7,GZIP,testdb_testdb,ORDERSWIDE2,5,True,1719314596.5417333,3362.6387662887573,2408.9197459220886,81.637617,891.3673088550568
