Experiment Number,compress,sourceDatabasetoTargetDatabase,tables,maxStreams,binary,Experiment startTime,TotalExperimentTime,TotaltransferTime,totalPrecheckTime,TotalClearTime
2,GZIP,testdb_testdb,ORDERSWIDE2,5,True,1725107029.9767177,2929.266424179077,2154.601563692093,325.409504,20.841866970062256
3,GZIP,testdb_testdb,ORDERSWIDE2,5,True,1725107029.9767177,2839.121659040451,2073.198098182678,347.284674,5.096149682998657
4,GZIP,testdb_testdb,ORDERSWIDE2,5,True,1725107029.9767177,3460.370409965515,2701.6013309955597,314.698077,5.470391035079956
5,GZIP,testdb_testdb,ORDERSWIDE2,5,True,1725107029.9767177,2008.1132419109344,1764.0974743366241,107.49963300000002,98.95280718803406
6,GZIP,testdb_testdb,ORDERSWIDE2,5,True,1725107029.9767177,1938.2395117282867,1719.5032999515533,111.142999,132.52550601959229
7,GZIP,testdb_testdb,ORDERSWIDE2,5,True,1725107029.9767177,2076.259243965149,1825.7052385807037,106.99549799999998,166.26473832130432
1,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,1448.9704995155334,1196.9024085998535,117.69012800000002,161.72724795341492
2,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,687.8395900726318,0,0,85.41895294189453
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,621.5345270633698,518.6019880771637,112.235881,4.398923397064209
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,908.8260998725891,817.4011747837067,111.63389299999999,4.539710521697998
5,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,822.299679517746,631.0009875297546,111.907695,96.0400607585907
6,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,991.8286731243134,871.601048707962,112.323915,29.300738096237183
7,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,704.6759848594666,521.5946452617645,124.27885400000002,98.88241720199585
1,LZ4,testdb_testdb,GIGANTICORDERS,5,True,1725131793.2461393,2633.9901146888733,1943.703668832779,108.608298,5.308259725570679
2,LZ4,testdb_testdb,GIGANTICORDERS,5,True,1725131793.2461393,2074.6632573604584,1807.0029919147491,110.382347,180.04842972755432
3,LZ4,testdb_testdb,GIGANTICORDERS,5,True,1725131793.2461393,2553.544173002243,1822.3079421520233,114.19016300000001,41.789697885513306
4,LZ4,testdb_testdb,GIGANTICORDERS,5,True,1725131793.2461393,2324.0009622573853,0,0,111.84485173225403
5,LZ4,testdb_testdb,GIGANTICORDERS,5,True,1725131793.2461393,142.8263704776764,0,0,0.0
6,LZ4,testdb_testdb,GIGANTICORDERS,5,True,1725131793.2461393,2052.3780522346497,1967.602870464325,109.405199,0.815464973449707
7,LZ4,testdb_testdb,GIGANTICORDERS,5,True,1725131793.2461393,2135.509782552719,1849.0952923297882,129.009261,207.57115292549133
1,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,2003.978831768036,1701.8015630245209,139.32464199999998,214.884836435318
2,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,1917.239393234253,1729.8942623138428,113.54606999999999,112.24154233932495
3,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,2288.8768413066864,2071.3052723407745,107.61119799999999,134.30086660385132
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,2007.9224693775177,1781.199452161789,108.30085299999999,147.5257546901703
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,2091.6311540603638,1778.0042309761047,110.71368999999999,223.66206645965576
6,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,2084.9096159934998,1767.0013618469238,104.71025200000001,230.57634496688843
7,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,2096.58122587204,1761.1983799934387,94.37921200000001,255.89484357833862
