Experiment Number,compress,sourceDatabasetoTargetDatabase,tables,maxStreams,binary,Experiment startTime,TotalExperimentTime,TotaltransferTime,totalPrecheckTime,TotalClearTime
1,NO,testdb_testdb,GIGANTICORDERS,10,False,1718848032.575192,4437.545169830322,3978.7494373321533,95.677471,390.86600375175476
2,NO,testdb_testdb,GIGANTICORDERS,10,False,1718848032.575192,3910.556076526642,3066.044279575348,66.401713,775.5858271121979
3,NO,testdb_testdb,GIGANTICORDERS,10,False,1718848032.575192,739.4520182609558,0,93.989917,598.3325653076172
4,NO,testdb_testdb,GIGANTICORDERS,10,False,1718848032.575192,4009.1719942092896,3958.3009605407715,212.30769800000002,0.1642906665802002
5,NO,testdb_testdb,GIGANTICORDERS,10,False,1718848032.575192,723.7299387454987,0,106.19716,564.0333306789398
6,NO,testdb_testdb,GIGANTICORDERS,10,False,1718848032.575192,3893.7199850082397,3819.212340593338,68.138783,4.2519731521606445
1,LZ4,testdb_testdb,GIGANTICORDERS,10,False,1718865806.751961,1242.9975037574768,0,108.23183599999999,1076.091851234436
2,LZ4,testdb_testdb,GIGANTICORDERS,10,False,1718865806.751961,4192.097363233566,4126.652984380722,207.028703,0.8608050346374512
3,LZ4,testdb_testdb,GIGANTICORDERS,10,False,1718865806.751961,4893.144875526428,3907.9204275608063,81.40230600000001,906.5851392745972
4,LZ4,testdb_testdb,GIGANTICORDERS,10,False,1718865806.751961,4655.755882740021,3714.2271988391876,148.537035,877.7305445671082
5,LZ4,testdb_testdb,GIGANTICORDERS,10,False,1718865806.751961,4406.640775680542,3492.2724220752716,69.97979799999999,858.2343444824219
6,LZ4,testdb_testdb,GIGANTICORDERS,10,False,1718865806.751961,4309.035489797592,3656.0284061431885,101.001128,590.7787828445435
1,GZIP,testdb_testdb,GIGANTICORDERS,10,False,1718889566.4251559,1223.864525794983,0,81.179332,1061.4953451156616
2,GZIP,testdb_testdb,GIGANTICORDERS,10,False,1718889566.4251559,4081.8683667182922,4013.512580394745,95.737005,1.913245439529419
3,GZIP,testdb_testdb,GIGANTICORDERS,10,False,1718889566.4251559,3354.8146753311157,2713.4816603660583,50.776668,584.0001900196075
4,GZIP,testdb_testdb,GIGANTICORDERS,10,False,1718889566.4251559,2732.0178513526917,2267.5901403427124,47.852875999999995,424.26174664497375
5,GZIP,testdb_testdb,GIGANTICORDERS,10,False,1718889566.4251559,2461.220916032791,2057.6839530467987,54.251001,364.8146216869354
6,GZIP,testdb_testdb,GIGANTICORDERS,10,False,1718889566.4251559,3650.4544184207916,3073.75204372406,77.21273400000001,522.7968106269836
