Experiment Number,compress,sourceDatabasetoTargetDatabase,tables,maxStreams,binary,attempt_number,Experiment startTime,TotalExperimentTime,TotaltransferTime,totalPrecheckTime,TotalClearTime,ExperimentStatus
1,GZIP,testdb_testdb,ORDERS10_ORDERS10COPY_ORDERS10COPY2_ORDERS10COPY3_ORDERS10COPY4_ORDERS10COPY5_ORDERS10COPY6_ORDERS10COPY7_ORDERS10COPY8_ORDERS10COPY9,5,False,1,1738727769.2193503,6602.299365997314,6459.182727217673,0.0,7.63319206237793,True
2,GZIP,testdb_testdb,ORDERS10_ORDERS10COPY_ORDERS10COPY2_ORDERS10COPY3_ORDERS10COPY4_ORDERS10COPY5_ORDERS10COPY6_ORDERS10COPY7_ORDERS10COPY8_ORDERS10COPY9,5,False,1,1738727769.2193503,5083.3321034908295,4520.635812687874,0.0,9.594839096069336,False
