Experiment Number,compress,sourceDatabasetoTargetDatabase,tables,maxStreams,binary,Experiment startTime,TotalExperimentTime,TotaltransferTime,totalPrecheckTime,TotalClearTime
1,NO,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,10,False,1717993596.7108016,824.9818575382233,457.05365347862244,4.825425000000001,351.9197750091553
2,NO,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,10,False,1717993596.7108016,267.7960669994354,172.8613200187683,3.241677,72.48600387573242
3,NO,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,10,False,1717993596.7108016,344.3508801460266,299.18688583374023,2.682367,26.164018392562866
4,NO,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,10,False,1717993596.7108016,254.72798609733582,182.59996795654297,2.7424660000000003,53.79156804084778
5,NO,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,10,False,1717993596.7108016,204.0529806613922,173.57414555549622,2.502144,13.34852409362793
1,NO,testdb_testdb,GIGANTICORDERS,10,False,1717995542.6218975,844.8541629314423,806.0008366107941,3.378119,19.407712936401367
2,NO,testdb_testdb,GIGANTICORDERS,10,False,1717995542.6218975,736.3222661018372,464.7677836418152,3.30505,248.19440913200378
3,NO,testdb_testdb,GIGANTICORDERS,10,False,1717995542.6218975,629.1368722915649,423.20627212524414,3.354223,181.94340705871582
4,NO,testdb_testdb,GIGANTICORDERS,10,False,1717995542.6218975,561.447199344635,377.9175560474396,4.42469,163.47958087921143
5,NO,testdb_testdb,GIGANTICORDERS,10,False,1717995542.6218975,520.5041496753693,407.10751938819885,2.8892140000000004,89.01045632362366
1,NO,testdb_testdb,ORDERS2_ORDERS3_ORDERS4_ORDERS5_ORDERS6_ORDERS7_ORDERS8,10,False,1717998884.8875585,3356.275691509247,3203.3337717056274,3.2512179999999997,131.8695182800293
2,NO,testdb_testdb,ORDERS2_ORDERS3_ORDERS4_ORDERS5_ORDERS6_ORDERS7_ORDERS8,10,False,1717998884.8875585,3881.94975066185,3652.1796250343323,2.8355819999999996,209.36002230644226
3,NO,testdb_testdb,ORDERS2_ORDERS3_ORDERS4_ORDERS5_ORDERS6_ORDERS7_ORDERS8,10,False,1717998884.8875585,4268.71396446228,3975.206719636917,3.655946,264.1400406360626
4,NO,testdb_testdb,ORDERS2_ORDERS3_ORDERS4_ORDERS5_ORDERS6_ORDERS7_ORDERS8,10,False,1717998884.8875585,4585.003994464874,4058.934661626816,3.2326129999999997,497.9550561904907
5,NO,testdb_testdb,ORDERS2_ORDERS3_ORDERS4_ORDERS5_ORDERS6_ORDERS7_ORDERS8,10,False,1717998884.8875585,4537.7030737400055,4100.001049995422,6.537241000000002,407.3484148979187
1,NO,testdb_testdb,ORDERSWIDE2,10,False,1718019564.5353355,1440.6882865428925,1076.0705733299255,3.4641260000000003,346.6081256866455
2,NO,testdb_testdb,ORDERSWIDE2,10,False,1718019564.5353355,452.331191778183,259.83940291404724,3.142708,172.9109330177307
3,NO,testdb_testdb,ORDERSWIDE2,10,False,1718019564.5353355,350.0220060348511,320.2561936378479,2.683133,6.806561470031738
4,NO,testdb_testdb,ORDERSWIDE2,10,False,1718019564.5353355,442.28861832618713,308.43441796302795,3.487457,104.16234397888184
5,NO,testdb_testdb,ORDERSWIDE2,10,False,1718019564.5353355,433.8926067352295,322.70632696151733,4.038327,90.15414667129517
1,NO,testdb_testdb,GIGANTICORDERS_ORDERS2_ORDERS3_ORDERS4_ORDERS5_ORDERS6_ORDERS7_ORDERS8_ORDERSWIDE2,10,False,1718022733.7598684,11192.481758594513,11094.895987510681,2.55512,73.08263397216797
2,NO,testdb_testdb,GIGANTICORDERS_ORDERS2_ORDERS3_ORDERS4_ORDERS5_ORDERS6_ORDERS7_ORDERS8_ORDERSWIDE2,10,False,1718022733.7598684,947.2184407711029,0,0,4.76837158203125e-07
3,NO,testdb_testdb,GIGANTICORDERS_ORDERS2_ORDERS3_ORDERS4_ORDERS5_ORDERS6_ORDERS7_ORDERS8_ORDERSWIDE2,10,False,1718022733.7598684,51.94326639175415,0,0,4.76837158203125e-07
4,NO,testdb_testdb,GIGANTICORDERS_ORDERS2_ORDERS3_ORDERS4_ORDERS5_ORDERS6_ORDERS7_ORDERS8_ORDERSWIDE2,10,False,1718022733.7598684,95.78367877006531,0,0,7.152557373046875e-07
5,NO,testdb_testdb,GIGANTICORDERS_ORDERS2_ORDERS3_ORDERS4_ORDERS5_ORDERS6_ORDERS7_ORDERS8_ORDERSWIDE2,10,False,1718022733.7598684,0,0,0,719.0164568424225
