Experiment Number,compress,sourceDatabasetoTargetDatabase,tables,maxStreams,binary,Experiment startTime,TotalExperimentTime,TotaltransferTime,totalPrecheckTime,TotalClearTime
1,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1719244487.1152768,1479.913090467453,1438.6725144386292,60.944531999999995,0.15540122985839844
2,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1719244487.1152768,1475.1860737800598,1300.7200441360474,65.00385399999999,147.18119525909424
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1719244487.1152768,1458.626303434372,1034.8723678588867,60.180565,364.6534380912781
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1719244487.1152768,1303.0111649036407,984.0244410037994,65.038937,285.96985507011414
5,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1719244487.1152768,957.8941838741302,781.9302453994751,54.542784999999995,123.3197546005249
6,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1719244487.1152768,1199.8914313316345,969.8354322910309,53.62661,163.71007561683655
7,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1719244487.1152768,977.5037176609039,776.3392751216888,46.969381,158.30536198616028
1,LZ4,testdb_testdb,GIGANTICORDERS,5,True,1719253409.1429393,2734.196431875229,2576.4368352890015,63.693014999999995,127.47759103775024
2,LZ4,testdb_testdb,GIGANTICORDERS,5,True,1719253409.1429393,1990.134848356247,1637.6619229316711,79.547267,318.56284856796265
3,LZ4,testdb_testdb,GIGANTICORDERS,5,True,1719253409.1429393,2052.4068348407745,1667.681471824646,83.651939,347.73979783058167
4,LZ4,testdb_testdb,GIGANTICORDERS,5,True,1719253409.1429393,2341.0150933265686,1793.1373627185822,44.280214,503.75131130218506
5,LZ4,testdb_testdb,GIGANTICORDERS,5,True,1719253409.1429393,1682.7950434684753,1337.8498210906982,50.325992,314.009991645813
6,LZ4,testdb_testdb,GIGANTICORDERS,5,True,1719253409.1429393,1693.749681711197,1371.94735455513,55.223242,291.0481233596802
7,LZ4,testdb_testdb,GIGANTICORDERS,5,True,1719253409.1429393,2355.0134315490723,2056.6902797222137,42.724185,265.83728289604187
1,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1719268328.456002,3502.8114693164825,2944.8867383003235,144.95702699999998,496.2884089946747
2,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1719268328.456002,3004.9491074085236,2587.78782248497,139.44658600000002,369.34516048431396
3,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1719268328.456002,2601.056827068329,2128.728610754013,76.888184,432.2845730781555
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1719268328.456002,2567.676732301712,2022.2803473472595,69.694221,474.3966615200043
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1719268328.456002,2743.1159727573395,2087.318309545517,65.792566,607.2341647148132
6,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1719268328.456002,3012.2765204906464,2453.5499250888824,90.609933,504.89670395851135
7,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1719268328.456002,814.74760222435,0,97.287023,668.4186339378357
