Experiment Number,compress,sourceDatabasetoTargetDatabase,tables,maxStreams,binary,attempt_number,Experiment startTime,TotalExperimentTime,TotaltransferTime,totalPrecheckTime,TotalClearTime,ExperimentStatus
1,GZIP,testdb_testdb,LINEITEM1_LINEITEM1COPY1_LINEITEM1COPY2_LINEITEM1COPY3_LINEITEM1COPY4_LINEITEM1COPY5_LINEITEM1COPY6_LINEITEM1COPY7_LINEITEM1COPY8_LINEITEM1COPY9,5,False,1,1738918954.7374327,15953.425683498383,7808.488501429559,0.0,10869.81277346611,True
2,GZIP,testdb_testdb,LINEITEM1_LINEITEM1COPY1_LINEITEM1COPY2_LINEITEM1COPY3_LINEITEM1COPY4_LINEITEM1COPY5_LINEITEM1COPY6_LINEITEM1COPY7_LINEITEM1COPY8_LINEITEM1COPY9,5,False,1,1738918954.7374327,9433.094663619995,9330.998327636718,0.0,5.886638641357422,True
